zcta,total_population,median_household_income
19732,155,250001.0
19733,182,
19734,14151,131745.0
19735,0,
19736,13,
19801,16170,44505.0
19802,25670,54370.0
19803,21971,133941.0
19804,18231,76204.0
19805,40315,56708.0
19806,9934,86240.0
19807,7763,156905.0
19808,38334,92883.0
19809,15129,85988.0
19810,25859,110486.0
19901,39149,63891.0
19902,53,
19904,38125,66885.0
19930,2873,118092.0
19931,431,91111.0
19933,11409,61261.0
19934,13579,79100.0
19936,176,35556.0
19938,9867,96338.0
19939,7833,86583.0
19940,7108,63361.0
19941,3120,66601.0
19943,13167,77247.0
19944,652,103125.0
19945,8917,86021.0
19946,5508,76213.0
19947,19343,68529.0
19950,7822,74970.0
19951,1957,79698.0
19952,10730,78333.0
19953,4614,71466.0
19954,1728,61823.0
19955,359,50000.0
19956,16274,59085.0
19958,29599,91445.0
19960,7083,66929.0
19962,12618,107868.0
19963,22544,65420.0
19964,1570,95250.0
19966,34892,75436.0
19967,2093,89545.0
19968,14791,81646.0
19970,8265,90802.0
19971,15528,103301.0
19973,25786,62668.0
19975,10356,86063.0
19977,27164,78803.0
19979,503,95325.0
19980,118,84079.0
20001,44022,138730.0
20002,70580,114482.0
20003,36194,159604.0
20004,1756,161359.0
20005,12960,111960.0
20006,1335,36019.0
20007,23696,142783.0
20008,28743,123653.0
20009,49997,140555.0
20010,31591,110260.0
20011,66951,108377.0
20012,17662,128234.0
20015,15413,250001.0
20016,31668,179107.0
20017,21013,101543.0
20018,19956,92569.0
20019,64365,57031.0
20020,53885,53015.0
20024,16197,102623.0
20032,38828,48146.0
20036,4635,105800.0
20037,12441,98917.0
20045,0,
20052,2290,
20057,2835,
20059,1093,
20064,1310,
20105,35539,202775.0
20106,4100,105529.0
20109,44161,88966.0
20110,49452,120397.0
20111,38153,109785.0
20112,29617,191108.0
20115,8110,142500.0
20117,3248,148063.0
20119,3543,137625.0
20120,42917,149844.0
20121,27507,133024.0
20124,14557,218942.0
20129,469,250001.0
20130,217,90688.0
20132,19241,180663.0
20135,3376,110800.0
20136,31204,178098.0
20137,1734,147456.0
20141,8323,181912.0
20143,744,178125.0
20144,1322,171429.0
20147,67007,161356.0
20148,63615,233502.0
20151,22502,143422.0
20152,36453,191392.0
20155,37516,154531.0
20158,5137,206375.0
20164,42694,132067.0
20165,34210,185594.0
20166,13854,135246.0
20169,28696,198317.0
20170,43372,157875.0
20171,50796,166154.0
20175,35038,168035.0
20176,50002,166870.0
20180,7791,162955.0
20181,10128,162986.0
20184,504,50833.0
20186,15433,100813.0
20187,19428,166113.0
20190,22092,126928.0
20191,30077,141019.0
20194,12334,166423.0
20197,2212,233777.0
20198,2178,81950.0
20204,0,
20220,0,
20230,0,
20240,0,
20245,0,
20250,0,
20260,0,
20317,0,
20319,33,
20373,311,
20388,0,
20390,298,
20408,0,
20415,0,
20418,0,
20422,21,
20427,0,
20431,0,
20510,0,
20515,0,
20520,0,
20530,0,
20535,0,
20540,0,
20542,0,
20551,0,
20560,0,
20565,0,
20566,0,
20591,0,
20601,27340,120278.0
20602,29425,108733.0
20603,32649,137138.0
20606,204,86406.0
20607,12506,147647.0
20608,629,79635.0
20609,976,114181.0
20611,1128,132917.0
20612,68,
20613,15923,149821.0
20615,422,191944.0
20616,7435,129188.0
20617,368,113068.0
20618,1513,103115.0
20619,14743,114848.0
20620,1160,154188.0
20621,902,
20622,5259,118938.0
20623,2846,132386.0
20624,1157,99638.0
20625,1135,161000.0
20626,198,53143.0
20628,791,160043.0
20629,1067,90400.0
20630,346,227581.0
20632,687,204071.0
20634,6976,117431.0
20636,10357,159800.0
20637,6337,149821.0
20639,14969,153375.0
20640,10254,95560.0
20645,717,176591.0
20646,21601,130008.0
20650,15979,139688.0
20653,26799,97923.0
20656,122,
20657,20519,117776.0
20658,862,97177.0
20659,23918,117571.0
20660,16,
20661,0,
20662,2326,84286.0
20664,3121,82083.0
20667,98,
20670,1577,70945.0
20674,638,126029.0
20675,1836,116439.0
20676,3412,150916.0
20677,2113,150956.0
20678,12686,118288.0
20680,702,81125.0
20684,825,176938.0
20685,6481,122059.0
20686,949,
20687,331,
20688,1113,88902.0
20689,2046,174583.0
20690,1046,129236.0
20692,438,120491.0
20693,1238,148750.0
20695,12725,118949.0
20701,749,81763.0
20705,28119,106691.0
20706,43225,100061.0
20707,36549,104093.0
20708,26599,83457.0
20710,9764,64406.0
20711,7629,98517.0
20712,9179,68452.0
20714,4995,88612.0
20715,26519,139962.0
20716,22739,122683.0
20720,26243,162976.0
20721,30342,167689.0
20722,6362,85750.0
20723,36319,129870.0
20724,18669,109530.0
20732,10940,135925.0
20733,2780,132955.0
20735,37926,123125.0
20736,9775,159821.0
20737,24987,84241.0
20740,36564,81359.0
20742,4324,
20743,39439,76332.0
20744,56236,124838.0
20745,29518,80649.0
20746,27494,78391.0
20747,37924,72931.0
20748,40094,82160.0
20751,2552,122448.0
20754,7512,173208.0
20755,10477,102886.0
20758,570,
20759,6758,250001.0
20762,3075,91905.0
20763,2320,119083.0
20764,3011,111129.0
20765,631,131023.0
20769,7061,170117.0
20770,28181,84125.0
20771,0,
20772,52768,135576.0
20774,52221,128392.0
20776,3354,122440.0
20777,3046,218808.0
20778,2243,177083.0
20779,1010,120924.0
20781,13274,91037.0
20782,34646,88226.0
20783,50893,87052.0
20784,32271,84599.0
20785,40946,83690.0
20794,16182,105441.0
20812,314,195000.0
20814,30822,150401.0
20815,31269,198243.0
20816,18081,231284.0
20817,37738,240104.0
20818,1602,221392.0
20832,25766,166892.0
20833,7868,203631.0
20837,6605,191927.0
20838,409,223571.0
20839,116,101250.0
20841,9706,184276.0
20842,2093,166389.0
20850,50365,122691.0
20851,14660,113951.0
20852,47857,121496.0
20853,31438,157168.0
20854,49694,250001.0
20855,16557,147708.0
20860,2062,
20861,3020,176094.0
20862,393,242721.0
20866,16499,134682.0
20868,384,109554.0
20871,28329,177120.0
20872,13138,132804.0
20874,62233,109648.0
20876,26511,113329.0
20877,39068,86103.0
20878,65236,142062.0
20879,26120,105109.0
20880,590,160417.0
20882,13661,186964.0
20886,34419,98767.0
20889,210,
20892,0,
20894,0,
20895,19042,169527.0
20896,890,250001.0
20899,106,23917.0
20901,37338,127133.0
20902,53170,111408.0
20903,25540,77349.0
20904,57244,93322.0
20905,18268,155023.0
20906,71216,92964.0
20910,45096,107994.0
20912,25428,82097.0
21001,26121,81778.0
21005,2354,123264.0
21009,33444,117017.0
21010,216,94097.0
21012,22306,137544.0
21013,5985,170333.0
21014,37976,113825.0
21015,30451,137219.0
21017,6404,100298.0
21023,83,81438.0
21028,2872,133583.0
21029,13783,250001.0
21030,25312,97875.0
21031,25,
21032,8553,175234.0
21034,2802,77063.0
21035,7787,176597.0
21036,2162,170313.0
21037,20851,135541.0
21040,25290,86925.0
21042,43021,190504.0
21043,47134,141846.0
21044,44775,132924.0
21045,40866,117323.0
21046,15433,126549.0
21047,13540,154524.0
21048,10002,122801.0
21050,17848,123750.0
21051,132,189453.0
21052,246,117222.0
21053,3018,100015.0
21054,15412,153976.0
21056,264,250001.0
21057,4463,170417.0
21060,39225,99739.0
21061,56453,86081.0
21071,355,138456.0
21074,15070,101462.0
21075,37146,133321.0
21076,23642,143409.0
21077,137,
21078,20002,109451.0
21082,525,144426.0
21084,7488,118098.0
21085,16511,107975.0
21087,5742,124500.0
21090,10033,124688.0
21093,38895,121771.0
21102,12176,119535.0
21104,5786,199803.0
21105,31,
21108,17894,146556.0
21111,4690,135781.0
21113,38053,125081.0
21114,25724,136250.0
21117,61337,100934.0
21120,7286,157275.0
21122,61589,121732.0
21128,14954,123191.0
21130,75,
21131,7050,187250.0
21132,2904,150119.0
21133,31847,84248.0
21136,33778,106559.0
21140,4231,152188.0
21144,37372,132820.0
21146,28489,169835.0
21152,6402,119833.0
21153,519,184643.0
21154,7187,100583.0
21155,3124,124219.0
21156,297,124648.0
21157,40191,102835.0
21158,22404,108795.0
21160,2543,102188.0
21161,5288,99709.0
21162,4511,168021.0
21163,7031,131154.0
21201,17819,44722.0
21202,21506,61578.0
21204,19605,98452.0
21205,13665,38723.0
21206,49901,62965.0
21207,49599,64284.0
21208,38108,90822.0
21209,30766,87669.0
21210,14612,108929.0
21211,15481,81467.0
21212,33425,96752.0
21213,27881,50031.0
21214,21295,82093.0
21215,52078,47606.0
21216,27296,46440.0
21217,31125,37207.0
21218,44903,58378.0
21219,9873,118500.0
21220,42936,79676.0
21221,43536,67368.0
21222,58935,61934.0
21223,19793,41828.0
21224,46949,86209.0
21225,34469,50069.0
21226,6593,79712.0
21227,35695,83620.0
21228,49417,107714.0
21229,44687,55457.0
21230,33509,94164.0
21231,14556,85382.0
21233,0,
21234,65010,83139.0
21236,39653,92130.0
21237,30851,90269.0
21239,28635,64288.0
21240,0,
21244,39545,84849.0
21250,3001,
21251,249,
21252,4675,
21285,3,
21286,21782,93093.0
21287,0,
21401,39118,119296.0
21402,2390,85893.0
21403,32757,115068.0
21405,426,182614.0
21409,20175,146667.0
21502,41810,58721.0
21520,2327,63631.0
21521,1521,69758.0
21523,165,70347.0
21524,732,73661.0
21529,516,34167.0
21530,1481,63904.0
21531,2346,53750.0
21532,13123,60158.0
21536,3829,69677.0
21538,605,83913.0
21539,1846,51667.0
21540,93,73125.0
21541,1147,65347.0
21542,161,
21543,325,
21545,1716,59551.0
21550,13469,65302.0
21555,1577,
21557,1323,33646.0
21560,0,
21561,2662,71964.0
21562,3192,53056.0
21601,24095,81837.0
21607,538,88702.0
21610,358,74375.0
21612,446,113438.0
21613,18167,53171.0
21617,10614,117668.0
21619,5905,100359.0
21620,13533,76094.0
21622,335,69792.0
21623,2482,77014.0
21624,165,
21625,1837,93589.0
21626,145,
21627,25,81563.0
21628,299,96875.0
21629,10285,70117.0
21631,2580,69095.0
21632,6227,59808.0
21634,394,58750.0
21635,2200,97194.0
21636,913,66818.0
21638,5068,130804.0
21639,4621,59274.0
21640,1251,65952.0
21641,130,65417.0
21643,5176,61708.0
21644,82,
21645,872,
21647,412,111111.0
21648,104,
21649,1938,58464.0
21650,98,
21651,2448,71983.0
21652,170,126174.0
21653,132,100917.0
21654,1195,88512.0
21655,4995,85608.0
21657,1533,106588.0
21658,3802,132500.0
21659,1480,68889.0
21660,4244,76917.0
21661,2400,87778.0
21662,612,133125.0
21663,3745,81932.0
21664,598,68333.0
21665,169,
21666,14205,130426.0
21667,276,61505.0
21668,1973,80938.0
21669,102,104750.0
21671,836,64514.0
21672,161,80385.0
21673,2839,72500.0
21675,43,23958.0
21676,300,112862.0
21677,534,112578.0
21678,1868,70167.0
21679,332,116908.0
21701,41340,102306.0
21702,47437,104659.0
21703,41766,105293.0
21704,19623,164457.0
21705,4,
21710,4901,164727.0
21711,789,91083.0
21713,10146,101585.0
21714,113,208750.0
21715,18,
21716,6757,107188.0
21717,296,153030.0
21718,142,102917.0
21719,1162,75278.0
21722,6918,86341.0
21723,587,250001.0
21727,6079,92697.0
21733,1240,106667.0
21734,826,58438.0
21737,2384,250001.0
21738,3668,230429.0
21740,63140,59410.0
21742,35114,80533.0
21746,2416,
21750,3585,54188.0
21754,7439,179797.0
21755,5740,134677.0
21756,3172,91836.0
21757,2810,98520.0
21758,4238,110694.0
21762,176,
21766,509,54821.0
21767,914,44960.0
21769,12695,148821.0
21770,7815,184464.0
21771,32827,154844.0
21773,5619,152839.0
21774,16515,171875.0
21776,5905,111923.0
21777,2333,136827.0
21778,840,110489.0
21779,1449,80743.0
21780,1814,64602.0
21781,34,
21782,4056,89375.0
21783,9881,96055.0
21784,37813,141228.0
21787,11549,88212.0
21788,11919,93717.0
21790,38,
21791,4734,90460.0
21793,10914,128504.0
21794,2326,223833.0
21795,9942,83542.0
21797,8772,185435.0
21798,2765,125583.0
21801,30063,67140.0
21804,39461,68882.0
21810,125,133201.0
21811,24263,91293.0
21813,2936,102332.0
21814,205,
21817,4102,53139.0
21821,736,51500.0
21822,2603,51500.0
21824,234,87938.0
21826,5656,63472.0
21829,259,155676.0
21830,5001,110015.0
21835,390,50380.0
21837,2975,71667.0
21838,1975,85577.0
21840,573,120324.0
21841,942,78036.0
21842,11121,75372.0
21849,3845,74966.0
21850,3733,76667.0
21851,7252,50847.0
21853,11161,51710.0
21856,816,77946.0
21861,806,85714.0
21862,41,
21863,5202,71250.0
21864,667,87717.0
21865,310,80398.0
21866,106,81420.0
21867,52,
21869,889,66484.0
21871,1635,52064.0
21872,675,114625.0
21874,1847,74545.0
21875,7455,76007.0
21890,3248,
21901,19585,113107.0
21902,313,
21903,5679,77500.0
21904,6401,84375.0
21911,10402,100401.0
21912,1430,65074.0
21913,863,95795.0
21914,786,57167.0
21915,2471,97794.0
21917,1786,104583.0
21918,4125,81026.0
21919,3644,115152.0
21920,1153,119156.0
21921,45698,84608.0
21930,30,
22003,58154,134109.0
22015,44730,166016.0
22025,18934,135957.0
22026,21025,114512.0
22027,1781,250001.0
22030,60855,139885.0
22031,36586,129743.0
22032,29172,175913.0
22033,38676,134532.0
22035,0,
22039,19034,250001.0
22041,29764,91075.0
22042,34631,135578.0
22043,25658,143836.0
22044,14001,100129.0
22046,18117,175446.0
22060,10261,102162.0
22066,16884,250001.0
22079,36523,140817.0
22101,31306,250001.0
22102,28577,153816.0
22124,18915,216712.0
22125,839,166250.0
22134,7785,67965.0
22150,27770,120406.0
22151,17376,160187.0
22152,29066,159557.0
22153,32656,169638.0
22172,12046,113043.0
22180,26506,181467.0
22181,15529,212156.0
22182,27592,200038.0
22191,73755,107993.0
22192,59034,122005.0
22193,83798,119273.0
22201,38419,141736.0
22202,27352,141933.0
22203,25921,132402.0
22204,51971,109277.0
22205,17566,192951.0
22206,20678,136472.0
22207,35186,237126.0
22209,13725,110824.0
22211,1086,234250.0
22213,4063,169201.0
22214,0,
22301,13830,188211.0
22302,18277,127037.0
22303,16566,103822.0
22304,48577,97629.0
22305,17721,109124.0
22306,31471,95026.0
22307,10205,140559.0
22308,13660,204177.0
22309,34948,101556.0
22310,29120,160872.0
22311,19340,84759.0
22312,26366,105044.0
22314,35696,144359.0
22315,28725,156230.0
22401,28201,85432.0
22405,36093,128315.0
22406,26248,124357.0
22407,64273,105218.0
22408,31050,114598.0
22427,4301,76635.0
22432,210,64091.0
22433,237,76156.0
22435,2447,63000.0
22436,719,60833.0
22437,631,101528.0
22438,261,113125.0
22443,10026,57366.0
22448,658,99375.0
22454,2278,48377.0
22460,1797,63845.0
22469,1986,70159.0
22472,968,
22473,5646,70260.0
22476,332,51538.0
22480,875,86563.0
22482,3171,49733.0
22485,26810,110657.0
22488,807,
22503,4046,70993.0
22504,117,
22508,15608,113733.0
22509,102,28598.0
22511,1037,79688.0
22514,2397,74063.0
22520,5014,69063.0
22529,144,80833.0
22534,3337,105625.0
22535,602,119135.0
22538,278,
22539,1607,88984.0
22542,2223,89944.0
22546,17857,89097.0
22548,25,
22551,23366,106497.0
22553,16960,131416.0
22554,64605,148268.0
22556,31783,127713.0
22560,6523,65357.0
22567,2861,99000.0
22572,6802,61294.0
22576,1737,96250.0
22578,2346,80938.0
22580,4956,91328.0
22601,29385,66542.0
22602,32176,99534.0
22603,17748,79260.0
22610,1870,78065.0
22611,9292,117525.0
22620,2649,112446.0
22623,859,73702.0
22624,3193,90117.0
22625,3126,96818.0
22627,902,124063.0
22630,35211,84513.0
22637,2049,80219.0
22639,619,81890.0
22640,499,99708.0
22641,136,
22642,4130,108807.0
22643,133,
22644,2592,74839.0
22645,4344,81354.0
22646,0,
22650,998,68852.0
22652,1529,98125.0
22654,993,72500.0
22655,22393,106030.0
22656,5162,110903.0
22657,12047,66152.0
22660,1441,74010.0
22663,1458,89265.0
22664,9681,58250.0
22701,37575,93910.0
22709,1119,117708.0
22711,140,92639.0
22712,9745,104375.0
22713,1932,83897.0
22714,785,94815.0
22715,1627,100278.0
22716,1066,136748.0
22718,646,83750.0
22719,307,79250.0
22720,1531,164583.0
22722,399,
22723,56,
22724,2416,165714.0
22725,94,
22726,606,85865.0
22727,5785,70694.0
22728,3214,107354.0
22729,1264,
22730,251,
22731,354,83517.0
22732,237,
22733,1828,69536.0
22734,3872,81545.0
22735,1851,71500.0
22736,948,
22737,3062,96555.0
22738,848,89896.0
22740,873,96220.0
22741,371,140038.0
22742,1514,99102.0
22743,189,
22746,625,135788.0
22747,1384,103654.0
22749,176,
22801,39870,70779.0
22802,29370,62116.0
22807,5520,
22810,505,61346.0
22811,394,52115.0
22812,10121,83858.0
22815,8716,70598.0
22820,211,
22821,6074,81667.0
22824,6061,59629.0
22827,10357,67425.0
22830,2259,61330.0
22831,447,51181.0
22832,952,63125.0
22834,1074,89716.0
22835,11358,57365.0
22840,5231,93580.0
22841,3001,75978.0
22842,5763,56410.0
22843,2870,99286.0
22844,4674,63061.0
22845,54,
22846,1727,110987.0
22847,700,70000.0
22849,5291,66748.0
22850,1386,88542.0
22851,5894,57662.0
22853,4876,61415.0
22901,36922,91154.0
22902,24396,91162.0
22903,39925,64352.0
22904,5795,250001.0
22908,0,
22911,18985,121556.0
22920,3744,100760.0
22922,2255,56992.0
22923,6727,108796.0
22931,219,106875.0
22932,9182,115054.0
22935,962,103309.0
22936,6478,139095.0
22937,1556,77375.0
22938,899,95750.0
22939,7148,81765.0
22940,935,93583.0
22942,10115,97569.0
22943,627,101111.0
22946,148,
22947,5201,126944.0
22948,100,50909.0
22949,1260,50234.0
22952,1500,80625.0
22957,0,
22958,2188,94402.0
22959,1802,110066.0
22960,10877,79081.0
22963,16786,100761.0
22964,206,118125.0
22967,2647,69250.0
22968,10603,83429.0
22969,1675,93611.0
22971,2349,76151.0
22972,324,202946.0
22973,5980,73579.0
22974,5123,108859.0
22976,136,43041.0
22980,32756,63176.0
22989,103,
23002,10657,64083.0
23004,878,54318.0
23005,19454,90049.0
23009,8203,91923.0
23011,1596,125799.0
23015,4384,109648.0
23021,0,
23022,1130,43568.0
23023,520,80521.0
23024,10770,96738.0
23025,686,48250.0
23027,1727,88417.0
23030,4385,72917.0
23032,178,88802.0
23035,1549,80339.0
23038,1487,74318.0
23039,1101,144432.0
23040,4491,55019.0
23043,1528,69162.0
23045,93,70833.0
23047,1457,81203.0
23050,422,39375.0
23055,950,53725.0
23056,192,104028.0
23059,41172,153719.0
23060,36111,106685.0
23061,23219,91547.0
23062,1862,49637.0
23063,5728,100417.0
23065,1579,76631.0
23066,584,91210.0
23068,207,113470.0
23069,3389,81667.0
23070,615,132532.0
23071,1970,86912.0
23072,13069,71886.0
23075,8235,50947.0
23076,537,104470.0
23079,491,61615.0
23081,0,
23083,2384,78293.0
23084,1282,58021.0
23085,390,
23086,3560,82244.0
23089,4807,102929.0
23091,588,55179.0
23092,807,
23093,14243,67645.0
23102,3323,114444.0
23103,6657,134563.0
23106,877,56509.0
23108,45,125972.0
23109,2525,69418.0
23110,706,71274.0
23111,37699,96736.0
23112,56364,117716.0
23113,26558,150673.0
23114,21572,108770.0
23116,34058,139029.0
23117,10772,85786.0
23119,181,66786.0
23120,17240,166676.0
23123,1934,65288.0
23124,4913,130203.0
23126,394,64479.0
23128,353,
23129,394,138365.0
23130,69,
23138,1066,76306.0
23139,27085,109231.0
23140,7533,99107.0
23141,7795,117076.0
23146,3300,110893.0
23147,0,
23148,1472,78005.0
23149,2535,97016.0
23150,12152,76184.0
23153,1303,133750.0
23156,1249,
23160,1325,
23161,208,
23163,92,49297.0
23168,8783,128135.0
23169,975,70833.0
23173,2172,
23175,1750,51522.0
23176,608,73617.0
23177,611,92992.0
23180,581,67365.0
23181,5386,94531.0
23185,54411,103507.0
23188,45342,101088.0
23192,6445,98682.0
23219,3856,62533.0
23220,34524,56681.0
23221,14180,97006.0
23222,26809,58105.0
23223,56569,56518.0
23224,39010,49263.0
23225,42223,60865.0
23226,15764,126554.0
23227,25574,70537.0
23228,36435,65650.0
23229,35883,102415.0
23230,8304,71189.0
23231,37949,74245.0
23233,31775,117500.0
23234,46284,63630.0
23235,33207,89959.0
23236,27118,109338.0
23237,28262,77769.0
23238,25893,97286.0
23250,0,
23284,2239,
23294,19377,66587.0
23298,170,
23301,2314,49342.0
23302,0,
23303,370,146875.0
23304,11,
23306,1122,51083.0
23307,652,43350.0
23308,2118,71298.0
23310,4934,53482.0
23314,9795,110827.0
23315,1599,72321.0
23316,71,93750.0
23320,59626,81736.0
23321,39469,98257.0
23322,66079,133522.0
23323,43383,105912.0
23324,23684,57774.0
23325,19236,73666.0
23336,3323,63264.0
23337,582,84138.0
23347,488,84479.0
23350,2993,51667.0
23354,472,152931.0
23356,1738,98934.0
23357,796,32798.0
23358,279,76042.0
23359,920,68509.0
23389,87,
23395,479,
23398,20,
23401,271,33750.0
23405,1295,59500.0
23407,739,69975.0
23408,0,
23409,90,62969.0
23410,2393,50313.0
23413,868,44167.0
23414,0,
23415,2140,41886.0
23416,96,
23417,3862,71207.0
23418,742,57083.0
23420,2686,53883.0
23421,3917,57344.0
23422,195,85625.0
23423,288,54143.0
23426,10,
23427,233,40313.0
23430,19057,103580.0
23432,1405,126000.0
23433,1424,151500.0
23434,52556,75798.0
23435,33401,107833.0
23436,873,194531.0
23437,5088,74513.0
23438,1620,91667.0
23440,240,33405.0
23441,0,
23442,886,30500.0
23451,44641,97945.0
23452,57995,77327.0
23453,34545,90680.0
23454,57773,97835.0
23455,50501,88223.0
23456,60744,128403.0
23457,4927,109750.0
23459,1442,
23460,1250,
23461,892,
23462,67066,69680.0
23464,75290,89790.0
23480,368,42188.0
23486,322,
23487,6238,72517.0
23488,42,
23502,19836,66467.0
23503,30559,62428.0
23504,24052,43156.0
23505,28983,55678.0
23507,6515,107650.0
23508,20119,74524.0
23509,12912,70715.0
23510,9240,75621.0
23511,10024,70139.0
23513,29962,66875.0
23517,4550,63556.0
23518,28957,73899.0
23523,7698,37189.0
23551,1630,
23601,26557,71345.0
23602,42699,72487.0
23603,3428,85762.0
23604,4768,73472.0
23605,13334,52899.0
23606,29899,69921.0
23607,23028,42904.0
23608,43841,67556.0
23651,415,102917.0
23661,14141,66760.0
23662,12556,120919.0
