ZIP_ZCTA,distance_to_nearest_interstate_miles
04572,23.169056341617992
04573,14.063491802019957
04574,20.56758288773588
04575,9.13051821854323
04576,10.526728391190636
04578,7.319713234198783
04579,4.652059358444809
04605,22.80458225230382
04606,52.12699357723368
04607,37.65928137100972
04609,35.077410839930906
04611,58.137485929336165
04612,38.98949186810287
04613,44.07968758682352
04614,25.616754491144093
04616,35.62268345988596
04617,27.97468953556823
04619,66.62575984933689
04622,36.96727654832814
04623,49.756520476029266
04624,43.45814787078431
04625,43.96667186540168
04626,73.77710518888446
04627,37.976201006288974
04628,69.4263436810638
04630,59.62821574518065
04631,82.38901073956836
04634,26.75711768057532
04635,48.91265631370021
04640,28.82788775768676
04642,30.296011785727252
04643,46.812407179697075
04645,48.97287962528587
04646,42.906293342143286
04648,54.16121329445061
04649,61.613985811982545
04650,32.60696792990594
04652,78.54899041853848
04653,40.32937215214987
04654,61.76244606499164
04655,66.4479861623928
04657,61.0280059189419
04658,44.22696037624867
04660,35.59388113046038
04662,39.25483142556332
04664,32.83419822359719
04666,72.02117374759545
04667,77.71478838055873
04668,45.78403094386256
04669,42.43003479522175
04671,73.75397217435452
04673,32.76591175483158
04674,35.753956054912265
04675,40.13642155220904
04676,29.50626260349799
04677,33.67255410965198
04679,40.550596724768745
04680,43.155592078888255
04681,42.48968471646286
04683,36.701902530056024
04684,22.03173620942907
04685,44.892947558045535
04686,48.725558842301005
04691,71.04455121984542
04693,44.38781869966975
04694,63.38380354229317
04730,0.7127874053352241
04732,35.46867223785323
04733,2.0075930068341803
04734,23.70483753664629
04735,16.138339989382313
04736,46.208875985288905
04737,71.88673209598085
04739,62.839561356830416
04740,33.78063246665737
04742,43.63235087958883
04743,80.69755296811702
04745,79.37383191002112
04746,76.20921482641518
04747,3.8030461496281345
04750,53.48673350068811
04756,84.28935447593041
04757,30.180137587094436
04758,28.700619848207076
04760,13.274570462399456
04761,1.600557608300746
04762,57.289277020656826
04763,3.058285915925974
04764,19.673684952990822
04765,18.02893202426271
04766,52.01133886145124
04768,63.492899551442
04769,36.199188384659095
04772,76.07198600743565
04773,77.63401727642913
04774,80.8004783267019
04776,5.695113975740913
04777,1.8924811682195364
04779,67.8986572366743
04780,6.299790842460927
04781,74.07924691155158
04783,61.616087069603175
04785,69.88737098728332
04786,45.20797906541323
04787,27.01278963097996
04841,35.72442554669284
